wall_time_iso,step,left_ft_joint,right_ft_joint
2026-02-27T10:40:03.766,285,"[-8.673117637634277, 6.546360015869141, -45.49095916748047, -0.11936771869659424, -0.031952373683452606, -0.0601949617266655]","[-0.8044113516807556, 0.5355716347694397, 1.6126477718353271, 0.003161811036989093, 0.014143182896077633, -8.129274647217244e-05]"
2026-02-27T10:40:03.825,286,"[-8.673834800720215, 6.544681072235107, -45.4911003112793, -0.1193683072924614, -0.0319509319961071, -0.060207873582839966]","[-0.8051591515541077, 0.5348376631736755, 1.6127915382385254, 0.003162493696436286, 0.014144737273454666, -8.141227590385824e-05]"
2026-02-27T10:40:03.886,287,"[-8.673004150390625, 6.542496204376221, -45.49064636230469, -0.11936751753091812, -0.03194732218980789, -0.06023167073726654]","[-0.8054977655410767, 0.5345657467842102, 1.612857460975647, 0.003162909531965852, 0.01414565835148096, -8.169457578333095e-05]"
2026-02-27T10:40:03.947,288,"[-8.671936988830566, 6.541973114013672, -45.491207122802734, -0.11936632543802261, -0.03194988891482353, -0.06024835631251335]","[-0.8054512143135071, 0.5350040197372437, 1.6131434440612793, 0.0031635286286473274, 0.014148315414786339, -8.234746201196685e-05]"
2026-02-27T10:40:04.006,289,"[-8.669440269470215, 6.540265083312988, -45.490966796875, -0.11936478316783905, -0.03195006027817726, -0.06028234586119652]","[-0.8053975105285645, 0.5352237820625305, 1.6132042407989502, 0.0031637530773878098, 0.01414900179952383, -8.277724555227906e-05]"
2026-02-27T10:40:04.064,290,"[-8.669981956481934, 6.538167476654053, -45.49079132080078, -0.1193629577755928, -0.031943801790475845, -0.06030100956559181]","[-0.8042033314704895, 0.5369490385055542, 1.61329185962677, 0.003163518151268363, 0.014149704948067665, -8.390567381866276e-05]"
2026-02-27T10:40:04.123,291,"[-8.669416427612305, 6.537168502807617, -45.491092681884766, -0.11936277896165848, -0.03194453567266464, -0.06031462922692299]","[-0.8050304055213928, 0.53593909740448, 1.6132981777191162, 0.0031639488879591227, 0.01415003277361393, -8.378894563065842e-05]"
2026-02-27T10:40:04.182,292,"[-8.6686372756958, 6.535890579223633, -45.49147033691406, -0.11936254054307938, -0.03194429352879524, -0.0603419728577137]","[-0.8059138059616089, 0.5349706411361694, 1.613434076309204, 0.0031646022107452154, 0.014151475392282009, -8.348563278559595e-05]"
2026-02-27T10:40:04.241,293,"[-8.667876243591309, 6.535142421722412, -45.49161148071289, -0.11936018615961075, -0.031943876296281815, -0.06035695597529411]","[-0.805526852607727, 0.5355521440505981, 1.6134672164916992, 0.0031646080315113068, 0.014151793904602528, -8.404500113101676e-05]"
2026-02-27T10:40:04.300,294,"[-8.667146682739258, 6.535367965698242, -45.49259948730469, -0.11936062574386597, -0.031948138028383255, -0.06037747487425804]","[-0.8049501776695251, 0.536331832408905, 1.6134670972824097, 0.003164378460496664, 0.014151740819215775, -8.464043639833108e-05]"
2026-02-27T10:40:04.359,295,"[-8.666654586791992, 6.535216331481934, -45.49268341064453, -0.11935992538928986, -0.03194423392415047, -0.06039497256278992]","[-0.8052195906639099, 0.5357964038848877, 1.6132662296295166, 0.0031641670502722263, 0.014150072820484638, -8.447874279227108e-05]"
2026-02-27T10:40:04.418,296,"[-8.666091918945312, 6.534944534301758, -45.49298095703125, -0.1193593218922615, -0.03194716200232506, -0.06040634214878082]","[-0.8047404885292053, 0.5363341569900513, 1.6131772994995117, 0.0031638338696211576, 0.014149198308587074, -8.488286403007805e-05]"
2026-02-27T10:40:04.477,297,"[-8.66549015045166, 6.536188125610352, -45.493499755859375, -0.1193578913807869, -0.03194491192698479, -0.06042524427175522]","[-0.8050471544265747, 0.5357263088226318, 1.6129798889160156, 0.003163605462759733, 0.014147518202662468, -8.468854503007606e-05]"
2026-02-27T10:40:04.539,298,"[-8.664604187011719, 6.536850452423096, -45.494239807128906, -0.1193573847413063, -0.03195016458630562, -0.06043613329529762]","[-0.8063084483146667, 0.534095823764801, 1.6130276918411255, 0.0031642315443605185, 0.014148115180432796, -8.408651046920568e-05]"
