wall_time_iso,step,left_ft_joint,right_ft_joint
2026-02-27T10:33:10.468,415,"[-6.5215582847595215, 6.672881126403809, -45.30522155761719, -0.1276666820049286, 0.10760282725095749, 0.036293357610702515]","[0.3318195939064026, 0.5932700634002686, 1.1778484582901, 0.010850786231458187, -0.0021611801348626614, -0.000295376346912235]"
2026-02-27T10:33:10.528,416,"[-6.521858215332031, 6.694629192352295, -45.30754089355469, -0.1276380866765976, 0.10760017484426498, 0.03616175055503845]","[0.3336149752140045, 0.5903146862983704, 1.1761027574539185, 0.010832059197127819, -0.0021563160698860884, -0.00028120604110881686]"
2026-02-27T10:33:10.586,417,"[-6.525318145751953, 6.7165398597717285, -45.307167053222656, -0.12759122252464294, 0.10759755969047546, 0.03597290813922882]","[0.33571919798851013, 0.5882493257522583, 1.1759099960327148, 0.010827534832060337, -0.0021548510994762182, -0.00026344647631049156]"
2026-02-27T10:33:10.647,418,"[-6.531954765319824, 6.7377214431762695, -45.3036003112793, -0.12751339375972748, 0.10759082436561584, 0.03574908897280693]","[0.3382519781589508, 0.5853496789932251, 1.1748443841934204, 0.01081504113972187, -0.0021519996225833893, -0.00024434199440293014]"
2026-02-27T10:33:10.705,419,"[-6.540894031524658, 6.7575836181640625, -45.2978401184082, -0.1274198740720749, 0.10758553445339203, 0.03546779230237007]","[0.34134387969970703, 0.582037091255188, 1.173642635345459, 0.010801340453326702, -0.002149149077013135, -0.00022323426674120128]"
2026-02-27T10:33:10.767,420,"[-6.55076789855957, 6.775485992431641, -45.29109191894531, -0.12733030319213867, 0.10757971554994583, 0.03516380116343498]","[0.3445685803890228, 0.5790330171585083, 1.1729687452316284, 0.010792645625770092, -0.0021476843394339085, -0.00020209902140777558]"
2026-02-27T10:33:10.828,421,"[-6.563126087188721, 6.791044235229492, -45.28165817260742, -0.1272200345993042, 0.10757574439048767, 0.03488628566265106]","[0.34754422307014465, 0.5766761898994446, 1.1729412078857422, 0.010790102183818817, -0.0021479162387549877, -0.00018191859999205917]"
2026-02-27T10:33:10.886,422,"[-6.575793743133545, 6.8036789894104, -45.27157974243164, -0.1271095871925354, 0.10757212340831757, 0.034588027745485306]","[0.35073643922805786, 0.5738996267318726, 1.172440767288208, 0.010783487930893898, -0.0021474638488143682, -0.000162971526151523]"
2026-02-27T10:33:10.945,423,"[-6.588550090789795, 6.813392162322998, -45.26060104370117, -0.1270015388727188, 0.10756826400756836, 0.03430785983800888]","[0.3546120226383209, 0.571006178855896, 1.1723755598068237, 0.010781151242554188, -0.002147872233763337, -0.00014656982966698706]"
2026-02-27T10:33:11.004,424,"[-6.600830554962158, 6.820515155792236, -45.24998474121094, -0.12689395248889923, 0.10756661742925644, 0.034071922302246094]","[0.35734304785728455, 0.5684683322906494, 1.171633005142212, 0.01077301986515522, -0.002147484803572297, -0.00013346283230930567]"
2026-02-27T10:33:11.062,425,"[-6.612592697143555, 6.824790000915527, -45.23942184448242, -0.12679456174373627, 0.10756569355726242, 0.03385528177022934]","[0.3601534962654114, 0.5666356682777405, 1.1718974113464355, 0.010774376802146435, -0.002149111358448863, -0.00012223167868796736]"
2026-02-27T10:33:11.123,426,"[-6.623988151550293, 6.826694011688232, -45.229061126708984, -0.12670280039310455, 0.10756583511829376, 0.03368587791919708]","[0.36212676763534546, 0.5655226707458496, 1.1722748279571533, 0.010777144692838192, -0.0021512445528060198, -0.00011442110553616658]"
2026-02-27T10:33:11.183,427,"[-6.632759094238281, 6.826395034790039, -45.22044372558594, -0.12662312388420105, 0.10757103562355042, 0.03353116661310196]","[0.36423811316490173, 0.5645201802253723, 1.1728581190109253, 0.010782134719192982, -0.002153680892661214, -0.0001087840719264932]"
2026-02-27T10:33:11.243,428,"[-6.640445232391357, 6.823864459991455, -45.212703704833984, -0.12656135857105255, 0.10757506638765335, 0.03339428827166557]","[0.3651476502418518, 0.564099907875061, 1.1729751825332642, 0.010783118195831776, -0.0021555207204073668, -0.00010449581168359146]"
2026-02-27T10:33:11.304,429,"[-6.646970748901367, 6.819790840148926, -45.2056999206543, -0.12650421261787415, 0.10757867991924286, 0.03328724950551987]","[0.36617350578308105, 0.5636680126190186, 1.1731266975402832, 0.010784708894789219, -0.0021572031546384096, -0.0001030008788802661]"
2026-02-27T10:33:11.363,430,"[-6.651322364807129, 6.814664840698242, -45.20035171508789, -0.12645608186721802, 0.10758227854967117, 0.03322683647274971]","[0.36615189909935, 0.5642585158348083, 1.1736093759536743, 0.010789519175887108, -0.0021596860606223345, -0.00010174268390983343]"
2026-02-27T10:33:11.422,431,"[-6.654196739196777, 6.808476448059082, -45.1964111328125, -0.12642402946949005, 0.10758808255195618, 0.03319316729903221]","[0.3655743896961212, 0.5655325651168823, 1.1744604110717773, 0.010797957889735699, -0.002162827178835869, -0.00010167789150727913]"
2026-02-27T10:33:11.483,432,"[-6.655366897583008, 6.801427841186523, -45.19337463378906, -0.12640269100666046, 0.10759235918521881, 0.0331701897084713]","[0.3652042746543884, 0.5665993094444275, 1.1752039194107056, 0.01080551091581583, -0.0021654425654560328, -0.0001022579672280699]"
2026-02-27T10:33:11.542,433,"[-6.6550211906433105, 6.794045925140381, -45.19225311279297, -0.12639771401882172, 0.10760016739368439, 0.033193863928318024]","[0.3642486035823822, 0.5676878690719604, 1.1753840446472168, 0.010807986371219158, -0.002166867721825838, -0.00010489933629287407]"
2026-02-27T10:33:11.602,434,"[-6.653021812438965, 6.7865376472473145, -45.192012786865234, -0.12639982998371124, 0.10760390013456345, 0.03323341906070709]","[0.36398881673812866, 0.5687304139137268, 1.1762073040008545, 0.010816516354680061, -0.002169079380109906, -0.00010852361447177827]"
2026-02-27T10:33:11.661,435,"[-6.650284290313721, 6.7793660163879395, -45.19306945800781, -0.12641507387161255, 0.10761072486639023, 0.0333116389811039]","[0.3617718517780304, 0.5706256628036499, 1.176309585571289, 0.010818428359925747, -0.002170192776247859, -0.00011116919631604105]"
2026-02-27T10:33:11.721,436,"[-6.646291732788086, 6.772097110748291, -45.1943244934082, -0.12643782794475555, 0.1076117753982544, 0.033381931483745575]","[0.3618547022342682, 0.5714904069900513, 1.1772773265838623, 0.01082830410450697, -0.0021720128133893013, -0.00011721996997948736]"
2026-02-27T10:33:11.779,437,"[-6.641157150268555, 6.766047954559326, -45.197662353515625, -0.12647166848182678, 0.10761763155460358, 0.033502716571092606]","[0.3597657084465027, 0.5730215311050415, 1.1770844459533691, 0.010827459394931793, -0.0021720288787037134, -0.00012230190623085946]"
2026-02-27T10:33:11.838,438,"[-6.635522842407227, 6.760461807250977, -45.20119857788086, -0.1265157014131546, 0.10761909186840057, 0.033618394285440445]","[0.3584381639957428, 0.5742869973182678, 1.177321195602417, 0.010830526240170002, -0.0021724377293139696, -0.0001275446848012507]"
2026-02-27T10:33:11.899,439,"[-6.629921913146973, 6.755735874176025, -45.20501708984375, -0.12655320763587952, 0.10762231051921844, 0.03371427208185196]","[0.3581030070781708, 0.5746346712112427, 1.1772730350494385, 0.010830957442522049, -0.0021717671770602465, -0.0001337900903308764]"
2026-02-27T10:33:11.957,440,"[-6.625208854675293, 6.752013206481934, -45.20832443237305, -0.1265939474105835, 0.10761932283639908, 0.033845625817775726]","[0.35635414719581604, 0.5758426189422607, 1.1771329641342163, 0.010830431245267391, -0.00217121047899127, -0.0001393954735249281]"
2026-02-27T10:33:12.016,441,"[-6.619397163391113, 6.749414920806885, -45.21260452270508, -0.126638725399971, 0.10762001574039459, 0.03394705429673195]","[0.3560538589954376, 0.5765737891197205, 1.177782416343689, 0.010837006382644176, -0.002171614207327366, -0.0001447168760932982]"
2026-02-27T10:33:12.077,442,"[-6.613967418670654, 6.747790336608887, -45.217376708984375, -0.1266835331916809, 0.10761962085962296, 0.034055668860673904]","[0.35426065325737, 0.578019380569458, 1.1780591011047363, 0.01084006018936634, -0.002171675907447934, -0.00014869980805087835]"
2026-02-27T10:33:12.136,443,"[-6.609608173370361, 6.747324466705322, -45.221405029296875, -0.12672224640846252, 0.10761687159538269, 0.034174464643001556]","[0.35307344794273376, 0.5786885023117065, 1.177863359451294, 0.0108386455103755, -0.0021706067491322756, -0.00015304370026569813]"
2026-02-27T10:33:12.197,444,"[-6.606118202209473, 6.747470378875732, -45.22426223754883, -0.1267479956150055, 0.10761068016290665, 0.034251466393470764]","[0.35344427824020386, 0.5783828496932983, 1.17781400680542, 0.010838446207344532, -0.0021693366579711437, -0.00015774292114656419]"
2026-02-27T10:33:12.256,445,"[-6.603682518005371, 6.748465061187744, -45.22695541381836, -0.12676836550235748, 0.10760708898305893, 0.03432657942175865]","[0.3531944751739502, 0.5783778429031372, 1.177635669708252, 0.010836973786354065, -0.002168030012398958, -0.0001614384527783841]"
2026-02-27T10:33:12.314,446,"[-6.600864410400391, 6.750172138214111, -45.23015213012695, -0.1268027275800705, 0.10760319232940674, 0.034407537430524826]","[0.35281041264533997, 0.5786697864532471, 1.1777881383895874, 0.010838469490408897, -0.002167477970942855, -0.0001643996365601197]"
2026-02-27T10:33:12.374,447,"[-6.599453449249268, 6.75239896774292, -45.23224639892578, -0.12681809067726135, 0.1075977087020874, 0.03445705026388168]","[0.35246556997299194, 0.57875657081604, 1.1776959896087646, 0.010837560519576073, -0.002166474936529994, -0.00016507100372109562]"
2026-02-27T10:33:12.433,448,"[-6.598833084106445, 6.755059242248535, -45.2340202331543, -0.12682951986789703, 0.10759443789720535, 0.03449290618300438]","[0.3528965413570404, 0.5781412720680237, 1.1773630380630493, 0.010834379121661186, -0.002164924517273903, -0.00016708071052562445]"
2026-02-27T10:33:12.497,449,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-27T10:33:12.553,450,"[0.0010221783304587007, 0.000608937640208751, 0.0010225456207990646, -1.3588486069693317e-07, 3.506801249386626e-08, -2.8319213640770613e-09]","[0.0014236429706215858, 0.0004136475035920739, 0.0010169335873797536, -1.098702995250278e-07, 8.848780908010667e-08, -2.7133708613291674e-09]"
2026-02-27T10:33:12.611,451,"[0.0013319954741746187, 0.0004752317618113011, 0.0004973219474777579, -1.0360173519075033e-07, 1.8170925386584713e-07, -3.6747458409536193e-08]","[0.001301507349126041, 0.0003243655082769692, 0.0005029269959777594, -8.353826075335746e-08, 1.7763179016583308e-07, -3.753450883436926e-08]"
2026-02-27T10:33:12.668,452,"[0.001459507504478097, 0.00037771189818158746, 0.00015355460345745087, -3.8969186988424553e-08, 2.0252625176908623e-07, 2.584136211680743e-07]","[0.00141328782774508, 0.00041202324791811407, 0.0001699568674666807, -4.3571009911147485e-08, 1.963095996870834e-07, 2.5841009687610494e-07]"
2026-02-27T10:33:12.727,453,"[2.991268047480844e-05, 0.00039841647958382964, 0.00010849131649592891, -4.401743325388452e-08, 2.0571270908931183e-08, 6.7684942095525e-09]","[-1.8744896806310862e-05, 0.00045877695083618164, 0.00013254246732685715, -5.2104489611792815e-08, 1.399213367392349e-08, 6.915157779729952e-09]"
2026-02-27T10:33:12.785,454,"[-8.279363828478381e-05, 0.00038951041642576456, 8.005264680832624e-05, -4.178042090074996e-08, 4.7176800244130845e-09, -1.2757196188317721e-08]","[-0.00013015193690080196, 0.0004507789562921971, 9.61706682574004e-05, -4.996889657604697e-08, -1.6534573710202949e-09, -1.2600067655910152e-08]"
2026-02-27T10:33:12.841,455,"[-9.822661377256736e-05, 0.00036712660221382976, 9.193082951242104e-05, -4.055507574207695e-08, 2.8946753882763687e-09, -1.4066144693458682e-08]","[-0.00015009503113105893, 0.00041812993003986776, 0.00010386231588199735, -4.736729053433919e-08, -4.057685298874958e-09, -1.3965935963256015e-08]"
2026-02-27T10:33:12.898,456,"[-0.0001265383034478873, 0.00033829023595899343, 0.00010898622713284567, -3.690503191933203e-08, -2.977014190719274e-10, -1.6054061191539404e-08]","[-0.00018321764946449548, 0.0003850590146612376, 0.00011800004722317681, -4.31460627225988e-08, -7.877026142466548e-09, -1.598426635496253e-08]"
2026-02-27T10:33:12.954,457,"[-0.0001684602611931041, 0.0003123758069705218, 0.00011355527385603637, -3.1223311935946185e-08, -5.569896099899552e-09, -1.7917990646765247e-08]","[-0.00022806928609497845, 0.0003638108028098941, 0.00012049611541442573, -3.807951287626565e-08, -1.3529745324092346e-08, -1.7833675869383114e-08]"
2026-02-27T10:33:13.010,458,"[-0.00019272677309345454, 0.00030491166398860514, 4.595889913616702e-05, -2.2976680114084047e-08, -3.953636085185508e-09, -9.983067705832127e-09]","[-0.00027307370328344405, 0.0003785848675761372, 5.566320396610536e-05, -3.279943072698188e-08, -1.468384169811543e-08, -9.851326865373267e-09]"
2026-02-27T10:33:13.067,459,"[-0.000270424090558663, 0.00031759520061314106, 8.224217708630022e-06, -1.8266163692715054e-08, -1.8594240813740726e-08, -1.7278061648084986e-08]","[-0.00033417012309655547, 0.0004110527515877038, 1.3088790183246601e-05, -3.070906373636717e-08, -2.7095030219470573e-08, -1.701365093254026e-08]"
2026-02-27T10:33:13.123,460,"[-0.00031225630664266646, 0.0003487360954750329, -5.067869642516598e-05, -1.6026550753167612e-08, -3.1708996317547644e-08, -1.9206312984465512e-08]","[-0.0003467337810434401, 0.0004623826243914664, -4.794013511855155e-05, -3.1150921842026946e-08, -3.630749034755354e-08, -1.877626587543091e-08]"
2026-02-27T10:33:13.180,461,"[-0.00031582830706611276, 0.0004040841304231435, -8.182683814084157e-05, -2.278909505548654e-08, -4.104327189224932e-08, -1.8632157150477724e-08]","[-0.00031629548175260425, 0.0005181733868084848, -8.15421954030171e-05, -3.7967165411600945e-08, -4.1107359294301204e-08, -1.8113652799911506e-08]"
2026-02-27T10:33:13.236,462,"[-0.0002857858198694885, 0.0004798478039447218, -0.00010592068429104984, -3.517429547628126e-08, -4.3533155746899865e-08, -1.5675391651370774e-08]","[-0.0002613337419461459, 0.0005847416468895972, -0.00010892087448155507, -4.912194739858933e-08, -4.026813016366759e-08, -1.5135420028400404e-08]"
2026-02-27T10:33:13.295,463,"[-0.00022493937285616994, 0.0005640418385155499, -0.00012783438432961702, -4.99527530450905e-08, -4.0406170853657386e-08, -1.0665618610516958e-08]","[-0.00018072615785058588, 0.0006554930005222559, -0.00012796316877938807, -6.212067660271714e-08, -3.452552377325446e-08, -1.0137031658530304e-08]"
2026-02-27T10:33:13.351,464,"[-0.00013239636609796435, 0.0006479424191638827, -0.00014359282795339823, -6.589379353272307e-08, -3.2295822904870874e-08, -3.3246829733712957e-09]","[-7.067900151014328e-05, 0.0007216411759145558, -0.00014495779760181904, -7.569818194497202e-08, -2.4081263205744108e-08, -2.8333717594364316e-09]"
2026-02-27T10:33:13.407,465,"[-1.4178379387885798e-05, 0.0007244294974952936, -0.00015500365407206118, -8.151583585913613e-08, -1.9531400496930473e-08, 5.6960378636006226e-09]","[6.043328539817594e-05, 0.0007779460283927619, -0.00015246767725329846, -8.864646616757454e-08, -9.618942087286086e-09, 6.126796403549406e-09]"
2026-02-27T10:33:13.462,466,"[0.0001647569879423827, 0.0007935604080557823, -0.0001698528794804588, -9.563106573295954e-08, 2.489229267155224e-09, 3.129937908852298e-08]","[0.00024806076544336975, 0.0008287366945296526, -0.0001639622205402702, -1.0033156172539748e-07, 1.3543306920382747e-08, 3.166547202226866e-08]"
2026-02-27T10:33:13.518,467,"[0.0002500654081813991, 0.0008260597824119031, -0.00017604445747565478, -1.058263450204322e-07, 1.4338651155298976e-08, 2.2817697953314564e-08]","[0.0003295979113318026, 0.0008394623873755336, -0.0001703813613858074, -1.0763056934592896e-07, 2.489244010916991e-08, 2.3074656851918007e-08]"
2026-02-27T10:33:13.574,468,"[0.0003704269474837929, 0.0008390765869989991, -0.0001836589799495414, -1.1203405136939182e-07, 3.143584592635307e-08, 2.9167500414928327e-08]","[0.0004444146470632404, 0.0008360996725969017, -0.00017622789891902357, -1.116645478305145e-07, 4.124465391441845e-08, 2.9333907747286503e-08]"
2026-02-27T10:33:13.632,469,"[0.00046965020010247827, 0.0008367702248506248, -0.0001828002859838307, -1.1585289882987126e-07, 4.639898065761372e-08, 3.460088748852286e-08]","[0.0005331579013727605, 0.0008195397676900029, -0.00017373936134390533, -1.135917884198534e-07, 5.4806950089414386e-08, 3.46742830004132e-08]"
2026-02-27T10:33:13.690,470,"[0.0005820906953886151, 0.0008438937366008759, -0.00017171776562463492, -1.2061774157245964e-07, 6.121958762150825e-08, 5.846373341000799e-08]","[0.000643392966594547, 0.0008141360012814403, -0.00016178212536033243, -1.1669246191559068e-07, 6.933063900760317e-08, 5.8472455322089445e-08]"
2026-02-27T10:33:13.746,471,"[0.0007284992607310414, 0.0009180550114251673, -0.00012013108789687976, -1.3837617984790995e-07, 8.085604008556402e-08, 1.1008970091097581e-07]","[0.000783237861469388, 0.0008635772974230349, -0.00010993648174917325, -1.311625368316527e-07, 8.809321627722966e-08, 1.0996745913871564e-07]"
2026-02-27T10:33:13.801,472,"[-0.00016529575805179775, 0.00027080278960056603, -0.00015552523836959153, -3.735174658459073e-08, -3.624517930234106e-08, -2.0637790498767572e-07]","[-0.00011888561130035669, 0.00027000874979421496, -0.00015311659080907702, -3.72574007201365e-08, -3.0083388224966257e-08, -2.06258334856102e-07]"
2026-02-27T10:33:13.857,473,"[-0.0003617533657234162, 0.00020513124763965607, -0.00017758418107405305, -1.724457732166229e-08, -6.716197020750769e-08, -2.0006838497010904e-07]","[-0.00026270613307133317, 0.00023632960801478475, -0.0001679830893408507, -2.1423860019353924e-08, -5.403208902521328e-08, -1.9966718411978945e-07]"
2026-02-27T10:33:13.915,474,"[-0.0001780952006811276, 0.0005803096573799849, -0.0001517330383649096, -7.121126799347621e-08, -3.144762672491197e-08, -4.886756954647353e-08]","[-8.925921429181471e-05, 0.0005812860908918083, -0.00013766514894086868, -7.138273616646984e-08, -1.9695342245995562e-08, -4.8631328297688015e-08]"
2026-02-27T10:33:13.971,475,"[-9.671701263869181e-05, 0.0007686210446991026, -7.342138269450516e-05, -1.0670687800029555e-07, -7.710247551528937e-09, 2.1715955256240704e-08]","[-5.010804670746438e-05, 0.0007331769447773695, -6.119178578956053e-05, -1.0202816014270866e-07, -1.5659468166617785e-09, 2.1680765627252185e-08]"
2026-02-27T10:33:14.030,476,"[-0.0001896658941404894, 0.0008180608274415135, -1.7831902141551836e-06, -1.1905117958121991e-07, -2.3487595868232347e-08, 1.847871722304717e-08]","[-0.00013050425332039595, 0.00077889981912449, 3.7408822208817583e-06, -1.1385927933815765e-07, -1.5644321393892824e-08, 1.8461498996202863e-08]"
2026-02-27T10:33:14.086,477,"[-0.00015244085807353258, 0.0008971302304416895, 0.001133292680606246, -1.3912494978285395e-07, -1.4452561813982356e-08, 1.4186508856539604e-08]","[-0.00014091773482505232, 0.0008346248068846762, 4.3757081584772095e-05, -1.280208721254894e-07, -8.056598943539939e-09, 1.394344106842027e-08]"
2026-02-27T10:33:14.145,478,"[-0.0004204593424219638, -0.0014142883010208607, -0.003793747629970312, 5.077408786746673e-07, 2.549959958741965e-07, -4.360599916708452e-07]","[-0.001575110713019967, -0.0004184882272966206, -0.0011029306333512068, 3.683766465201188e-07, 8.941691476138658e-08, -4.3453081843836117e-07]"
2026-02-27T10:33:14.203,479,"[0.0008924117428250611, 0.0010398277081549168, -0.00016902314382605255, -9.214517859845728e-08, 2.7686596126841323e-07, -3.308623774955777e-07]","[-0.015790825709700584, -0.027186427265405655, 0.006381227169185877, 3.439928832449368e-06, -1.1908227861567866e-06, 3.0558753678633366e-06]"
2026-02-27T10:33:14.262,480,"[0.0009145529475063086, 0.00026703550247475505, -0.0007618569070473313, -5.1331183748004605e-09, 1.4266417736052972e-07, 6.92447130745677e-08]","[0.0009093908010981977, 0.0003081799077335745, -0.00022590636217501014, -1.19859997482763e-08, 1.395883799659714e-07, 6.939066565792018e-08]"
2026-02-27T10:33:14.323,481,"[0.3482017517089844, 0.12649279832839966, -0.8677639365196228, 0.007677056826651096, 6.67647400405258e-05, -0.00020693472470156848]","[0.29704535007476807, -0.12359302490949631, 0.7183587551116943, 0.006341489031910896, -0.00011213722609682009, 0.00013166639837436378]"
2026-02-27T10:33:14.383,482,"[0.4135648310184479, 0.9018541574478149, -7.610113620758057, -0.06140845641493797, 0.008549847640097141, -0.006188547238707542]","[-0.090086929500103, -0.04182726517319679, 1.5094375610351562, 0.0007501062355004251, 0.0009612938156351447, 0.005074433516710997]"
2026-02-27T10:33:14.442,483,"[1.6960222721099854, 2.171564817428589, -6.561302661895752, 0.057768017053604126, -0.010563473217189312, -6.39491991023533e-05]","[0.583990752696991, 1.1952987909317017, 2.261138439178467, 0.021000022068619728, -0.0037986368406563997, -3.4781030990416184e-05]"
2026-02-27T10:33:14.502,484,"[1.3919570446014404, 2.4087769985198975, -6.582852840423584, 0.058032725006341934, -0.010554580949246883, -0.00025750728673301637]","[0.4220653176307678, 1.2763094902038574, 2.312666416168213, 0.021403223276138306, -0.003879459109157324, -2.0752873751916923e-05]"
2026-02-27T10:33:14.562,485,"[-0.33354663848876953, 2.8551857471466064, -6.548141002655029, 0.058081887662410736, -0.01048741489648819, -0.0004975125193595886]","[-0.05327582731842995, 1.3613194227218628, 2.408374547958374, 0.02212914638221264, -0.004093734547495842, -0.00031507929088547826]"
2026-02-27T10:33:14.623,486,"[-2.50622296333313, 1.778476595878601, -6.489778518676758, 0.058373820036649704, -0.010447005741298199, -0.00016538803174626082]","[-0.5549349784851074, 1.2736759185791016, 2.5314950942993164, 0.023176051676273346, -0.004355390556156635, 0.0006015679100528359]"
2026-02-27T10:33:14.683,487,"[-3.1194427013397217, 0.5401743650436401, -6.448158264160156, 0.05841226130723953, -0.010367567650973797, 0.00022384790645446628]","[-0.9868230819702148, 0.9898676872253418, 2.617993116378784, 0.02392236329615116, -0.004556081257760525, 0.0006282775430008769]"
2026-02-27T10:33:14.743,488,"[-3.1496808528900146, 0.032217927277088165, -6.411131381988525, 0.05810289829969406, -0.010190104134380817, 0.0028357526753097773]","[-1.217771053314209, 0.6968895792961121, 2.668806791305542, 0.024385498836636543, -0.004673418588936329, 0.0005031389882788062]"
2026-02-27T10:33:14.804,489,"[-3.1263506412506104, -0.45430031418800354, -6.3790178298950195, 0.05786779150366783, -0.010246507823467255, 0.0007614530622959137]","[-1.327524185180664, 0.45049867033958435, 2.692148447036743, 0.024605758488178253, -0.004738506395369768, 0.00039961369475349784]"
2026-02-27T10:33:14.867,490,"[-3.0379788875579834, -0.8212713003158569, -6.349130153656006, 0.05758233368396759, -0.010218455456197262, 0.001886647893115878]","[-1.3782469034194946, 0.21594540774822235, 2.698547124862671, 0.024673843756318092, -0.004775642417371273, 0.00032565236324444413]"
2026-02-27T10:33:14.930,491,"[-2.9289252758026123, -1.0725287199020386, -6.31959342956543, 0.05725327134132385, -0.010215057991445065, 0.0028262874111533165]","[-1.3836312294006348, -0.0155759546905756, 2.6900486946105957, 0.024613739922642708, -0.004786450415849686, 0.0002977350086439401]"
2026-02-27T10:33:14.997,492,"[-2.7690067291259766, -1.39628267288208, -6.287111759185791, 0.05693879723548889, -0.010224890895187855, 0.002647847170010209]","[-1.344730257987976, -0.2409522384405136, 2.6653077602386475, 0.024414459243416786, -0.004750753287225962, 0.00030530913500115275]"
2026-02-27T10:33:15.062,493,"[-2.691293478012085, -1.4795136451721191, -6.249975204467773, 0.056541554629802704, -0.01026056706905365, 0.0025136268232017756]","[-1.301669955253601, -0.3371028006076813, 2.623396158218384, 0.0240420363843441, -0.0047093047760427, 0.0003239563084207475]"
2026-02-27T10:33:15.126,494,"[-2.6117520332336426, -1.6240121126174927, -6.24321985244751, 0.05649976059794426, -0.01037105917930603, 0.0023300987668335438]","[-1.2473862171173096, -0.4292824864387512, 2.5840253829956055, 0.023674651980400085, -0.004668425768613815, 0.0003174970333930105]"
2026-02-27T10:33:15.188,495,"[-2.585071086883545, -1.7336541414260864, -6.268489360809326, 0.05680319666862488, -0.010580417700111866, 0.0021041077561676502]","[-1.2166187763214111, -0.4509277641773224, 2.5618460178375244, 0.023426959291100502, -0.0046759541146457195, 0.00028809800278395414]"
2026-02-27T10:33:15.253,496,"[-2.6259829998016357, -1.8048855066299438, -6.31718635559082, 0.05740949884057045, -0.010847900062799454, 0.0018544000340625644]","[-1.2060500383377075, -0.43134069442749023, 2.5653092861175537, 0.023372037336230278, -0.004730505403131247, 0.0002514996740501374]"
2026-02-27T10:33:15.319,497,"[-2.673907518386841, -1.8665812015533447, -6.347529411315918, 0.05788430944085121, -0.011020258069038391, 0.0014726531226187944]","[-1.1877636909484863, -0.42637336254119873, 2.5720391273498535, 0.023339267820119858, -0.004761372692883015, 0.00022339605493471026]"
2026-02-27T10:33:15.379,498,"[-2.709221363067627, -1.9373821020126343, -6.3422088623046875, 0.05810641497373581, -0.011028289794921875, 0.0006684981635771692]","[-0.9622529149055481, -0.2971287965774536, 2.0899972915649414, 0.01652170531451702, -0.007366343401372433, -0.0005171255324967206]"
2026-02-27T10:33:15.443,499,"[-2.6433475017547607, -2.1577394008636475, -6.3441643714904785, 0.058452852070331573, -0.01097739115357399, -0.000503317394759506]","[-1.1673405170440674, -0.31423211097717285, 2.551128625869751, 0.022980423644185066, -0.0046216645278036594, 7.955073670018464e-05]"
2026-02-27T10:33:15.504,500,"[-2.588257312774658, -2.329918384552002, -6.34434700012207, 0.05876893177628517, -0.010856013745069504, -5.107051401864737e-05]","[-1.1859420537948608, -0.14564646780490875, 2.5300424098968506, 0.022751085460186005, -0.004528963007032871, -0.00012836027599405497]"
2026-02-27T10:33:15.564,501,"[-2.521920919418335, -2.48675274848938, -6.33769416809082, 0.05896720290184021, -0.010786006227135658, -0.0010414323769509792]","[-1.1701066493988037, 0.30696359276771545, 2.477442502975464, 0.02235567942261696, -0.004420262295752764, -0.0002438457595417276]"
2026-02-27T10:33:15.624,502,"[-2.5641725063323975, -2.4974205493927, -6.330488681793213, 0.0590963140130043, -0.010677876882255077, -0.0012997013982385397]","[-1.056395411491394, 0.6574703454971313, 2.436434268951416, 0.02207915484905243, -0.004299889784306288, -0.0001397102460032329]"
2026-02-27T10:33:15.688,503,"[-2.686281442642212, -2.3769516944885254, -6.3236870765686035, 0.059105370193719864, -0.01050472166389227, -0.0009021699079312384]","[-0.8831000924110413, 0.939910888671875, 2.4091506004333496, 0.0219977218657732, -0.004190121777355671, 4.553291728370823e-05]"
2026-02-27T10:33:15.750,504,"[-2.9133284091949463, -2.0200061798095703, -6.321339130401611, 0.05896409973502159, -0.01025867834687233, -0.00014038111839909106]","[-0.7270785570144653, 1.1167771816253662, 2.40260910987854, 0.022072985768318176, -0.004098689183592796, 4.731235821964219e-05]"
2026-02-27T10:33:15.810,505,"[-3.220402479171753, -1.110162377357483, -6.342002868652344, 0.058634065091609955, -0.009910991415381432, 0.0010618342785164714]","[-0.6406696438789368, 1.2158676385879517, 2.423433303833008, 0.022367993369698524, -0.004044194705784321, 1.6300571587635204e-05]"
2026-02-27T10:33:15.871,506,"[-3.2068819999694824, 0.0624852329492569, -6.384266376495361, 0.0582415796816349, -0.009556008502840996, 0.0017247091745957732]","[-0.6105716228485107, 1.2660531997680664, 2.4551339149475098, 0.02271896041929722, -0.003999609034508467, 1.5741899915155955e-05]"
2026-02-27T10:33:15.932,507,"[-2.4709630012512207, 1.5345447063446045, -6.400538444519043, 0.057148613035678864, -0.011848538182675838, -0.005532452836632729]","[-0.44633281230926514, 1.268516182899475, 2.3912267684936523, 0.02188444510102272, -0.004625827074050903, -0.0013332337839528918]"
2026-02-27T10:33:15.993,508,"[-1.2623838186264038, -3.4135589599609375, -6.319227695465088, 0.05900280922651291, -0.011688454076647758, 0.0002231603575637564]","[-0.8098770976066589, 1.0741925239562988, 2.435485601425171, 0.022270075976848602, -0.004719431046396494, 0.00027814696659334004]"
