wall_time_iso,step,left_ft_joint,right_ft_joint
2026-02-26T14:50:36.356,800,"[9.862977981567383, 6.154572486877441, -46.20942687988281, 0.13683678209781647, -0.24614998698234558, 0.0020382297225296497]","[-11.13669490814209, -4.918340682983398, 46.24042510986328, 0.15039582550525665, -0.2350543886423111, 0.017484866082668304]"
2026-02-26T14:50:36.392,801,"[9.77070426940918, 6.193060398101807, -46.20564651489258, 0.1370421200990677, -0.24578358232975006, 0.0046096439473330975]","[-11.30842113494873, -4.92651891708374, 46.22682571411133, 0.15053443610668182, -0.23494084179401398, 0.01731649413704872]"
2026-02-26T14:50:36.428,802,"[9.707674026489258, 6.246781349182129, -46.23895263671875, 0.13722926378250122, -0.2457287758588791, 0.006765379104763269]","[-11.452255249023438, -4.972404479980469, 46.18826675415039, 0.1507464200258255, -0.2345847189426422, 0.016954267397522926]"
2026-02-26T14:50:36.466,803,"[9.677434921264648, 6.296875476837158, -46.29479217529297, 0.1373475342988968, -0.2459876835346222, 0.00786631740629673]","[-11.564942359924316, -5.040157318115234, 46.135746002197266, 0.1509600728750229, -0.23406706750392914, 0.0169572401791811]"
2026-02-26T14:50:36.503,804,"[15.211121559143066, 7.570556640625, -45.252498626708984, 0.1361343115568161, -0.23145067691802979, 0.011546021327376366]","[-4.467159748077393, -2.640986442565918, 46.537506103515625, 0.13442428410053253, -0.2262033075094223, -0.05559723079204559]"
2026-02-26T14:50:36.537,805,"[10.444876670837402, 5.303517818450928, -45.50527572631836, 0.11582206934690475, -0.23859485983848572, 0.004347377456724644]","[-11.733057022094727, -4.817678451538086, 44.598175048828125, 0.11178996413946152, -0.19915731251239777, 0.0022030090913176537]"
2026-02-26T14:50:36.573,806,"[9.616262435913086, 4.532094955444336, -45.654422760009766, 0.11162057518959045, -0.24571800231933594, 0.011438296176493168]","[-11.320183753967285, -4.012099742889404, 45.22941970825195, 0.09293291717767715, -0.19077132642269135, 0.007371911779046059]"
2026-02-26T14:50:36.607,807,"[9.379128456115723, 4.644802570343018, -45.783748626708984, 0.11174584925174713, -0.24583172798156738, 0.01183388102799654]","[-11.153763771057129, -3.908219575881958, 45.44799041748047, 0.09186585992574692, -0.1904614418745041, 0.009522505104541779]"
2026-02-26T14:50:36.641,808,"[9.251602172851562, 4.700286865234375, -45.925724029541016, 0.11163538694381714, -0.24622076749801636, 0.011646033264696598]","[-11.133821487426758, -3.9779348373413086, 45.45828628540039, 0.09255284816026688, -0.19042682647705078, 0.009738494642078876]"
2026-02-26T14:50:36.677,809,"[9.138542175292969, 4.739472389221191, -46.01125717163086, 0.11151613295078278, -0.2464965134859085, 0.011121935211122036]","[-11.117351531982422, -4.012879371643066, 45.46223068237305, 0.09305217862129211, -0.1904476433992386, 0.01062045618891716]"
2026-02-26T14:50:36.714,810,"[9.035053253173828, 4.754546165466309, -46.06106185913086, 0.11139131337404251, -0.24677251279354095, 0.010213291272521019]","[-11.094870567321777, -4.043272018432617, 45.477142333984375, 0.09325844049453735, -0.1905006617307663, 0.011768455617129803]"
2026-02-26T14:50:36.750,811,"[8.957423210144043, 4.759430408477783, -46.105525970458984, 0.11122341454029083, -0.247043177485466, 0.00916198268532753]","[-11.088706016540527, -4.070108413696289, 45.49066162109375, 0.09349028766155243, -0.19057604670524597, 0.012832836247980595]"
2026-02-26T14:50:36.785,812,"[9.157999038696289, 4.597204208374023, -46.06936264038086, 0.10267681628465652, -0.2589857280254364, 0.016712402924895287]","[-11.334870338439941, -3.9357385635375977, 45.408714294433594, 0.0949636697769165, -0.19081978499889374, 0.005172387231141329]"
2026-02-26T14:50:36.820,813,"[8.809258460998535, 4.735337734222412, -46.217559814453125, 0.11088664084672928, -0.24688857793807983, 0.015687987208366394]","[-11.026389122009277, -4.1041107177734375, 45.55434036254883, 0.09385789930820465, -0.19074629247188568, 0.006409138906747103]"
2026-02-26T14:50:36.855,814,"[8.790019035339355, 4.754700183868408, -46.20217514038086, 0.11066323518753052, -0.2465793639421463, 0.015441284514963627]","[-10.994241714477539, -4.116769790649414, 45.498268127441406, 0.09451550990343094, -0.19086724519729614, 0.006379382684826851]"
2026-02-26T14:50:36.890,815,"[8.772246360778809, 4.7399773597717285, -46.231624603271484, 0.11036396026611328, -0.24675005674362183, 0.015150357037782669]","[-10.968152046203613, -4.121249675750732, 45.4890251159668, 0.09466083347797394, -0.19093924760818481, 0.006404399871826172]"
2026-02-26T14:50:36.925,816,"[8.764446258544922, 4.7191314697265625, -46.255577087402344, 0.11007364094257355, -0.24694126844406128, 0.014742335304617882]","[-10.943087577819824, -4.124806880950928, 45.482852935791016, 0.09472236782312393, -0.19100505113601685, 0.006470168475061655]"
2026-02-26T14:50:36.961,817,"[8.764620780944824, 4.700159072875977, -46.27853775024414, 0.10980653017759323, -0.24715664982795715, 0.014265608042478561]","[-10.919580459594727, -4.132805824279785, 45.474205017089844, 0.09477708488702774, -0.19107268750667572, 0.006535301450639963]"
2026-02-26T14:50:36.996,818,"[8.770021438598633, 4.6877055168151855, -46.30126953125, 0.1095653623342514, -0.24737197160720825, 0.013753550127148628]","[-10.895489692687988, -4.144660949707031, 45.46323013305664, 0.09484811872243881, -0.19113831222057343, 0.0065803686156868935]"
2026-02-26T14:50:37.031,819,"[8.778125762939453, 4.6832451820373535, -46.32474899291992, 0.1093570664525032, -0.2475840002298355, 0.013232092373073101]","[-10.870492935180664, -4.161026954650879, 45.450523376464844, 0.0949433222413063, -0.1912027895450592, 0.006594071164727211]"
2026-02-26T14:50:37.067,820,"[8.78976821899414, 4.684390068054199, -46.346717834472656, 0.10919030010700226, -0.2478685826063156, 0.012594175525009632]","[-10.838116645812988, -4.181867599487305, 45.4355354309082, 0.09498021751642227, -0.19128286838531494, 0.006692230235785246]"
2026-02-26T14:50:37.102,821,"[8.798734664916992, 4.694180488586426, -46.370811462402344, 0.10904689878225327, -0.24802668392658234, 0.0121687026694417]","[-10.819380760192871, -4.20519495010376, 45.42357635498047, 0.09513100981712341, -0.19134342670440674, 0.006524438038468361]"
2026-02-26T14:50:37.140,822,"[8.807072639465332, 4.710655689239502, -46.39339065551758, 0.10893923044204712, -0.2481633722782135, 0.011650092899799347]","[-10.792399406433105, -4.234118461608887, 45.41061019897461, 0.09532228857278824, -0.19140556454658508, 0.0064599947072565556]"
2026-02-26T14:50:37.178,823,"[8.814181327819824, 4.7316131591796875, -46.41411209106445, 0.10885421186685562, -0.2482789158821106, 0.011141822673380375]","[-10.76541519165039, -4.265063762664795, 45.398067474365234, 0.09551995992660522, -0.19145798683166504, 0.006380386184900999]"
2026-02-26T14:50:37.214,824,"[8.81933307647705, 4.755720138549805, -46.43247985839844, 0.10880053788423538, -0.24835307896137238, 0.010659315623342991]","[-10.738985061645508, -4.296949863433838, 45.387351989746094, 0.0957278162240982, -0.19150890409946442, 0.006295330822467804]"
2026-02-26T14:50:37.251,825,"[8.823299407958984, 4.781941890716553, -46.44867706298828, 0.10876622051000595, -0.2484128475189209, 0.010195276699960232]","[-10.714072227478027, -4.328718185424805, 45.377315521240234, 0.0959324762225151, -0.1915542036294937, 0.006214771419763565]"
2026-02-26T14:50:37.287,826,"[8.824759483337402, 4.807895660400391, -46.4605712890625, 0.10875807702541351, -0.24842634797096252, 0.009772025980055332]","[-10.689826965332031, -4.358358860015869, 45.370609283447266, 0.09612004458904266, -0.19159343838691711, 0.006128282751888037]"
2026-02-26T14:50:37.323,827,"[8.825337409973145, 4.833279609680176, -46.46944046020508, 0.10876203328371048, -0.24841491878032684, 0.009384349919855595]","[-10.666902542114258, -4.385050296783447, 45.36552810668945, 0.0962829664349556, -0.19162240624427795, 0.006066556554287672]"
2026-02-26T14:50:37.359,828,"[8.82270336151123, 4.856710433959961, -46.47496795654297, 0.10877823829650879, -0.24837404489517212, 0.00901913084089756]","[-10.645150184631348, -4.4082255363464355, 45.3634147644043, 0.09641850739717484, -0.1916426718235016, 0.00601611053571105]"
2026-02-26T14:50:37.394,829,"[8.82004451751709, 4.8783440589904785, -46.47867202758789, 0.10880377143621445, -0.2483164370059967, 0.008698699995875359]","[-10.62573528289795, -4.428650379180908, 45.36204528808594, 0.0965416356921196, -0.1916588395833969, 0.005991437006741762]"
2026-02-26T14:50:37.430,830,"[8.81357479095459, 4.895235061645508, -46.47994613647461, 0.108846515417099, -0.24820445477962494, 0.009091554209589958]","[-10.608506202697754, -4.444901466369629, 45.36216735839844, 0.09661698341369629, -0.19166694581508636, 0.005506693385541439]"
2026-02-26T14:50:37.466,831,"[8.809765815734863, 4.911471366882324, -46.47889709472656, 0.10887255519628525, -0.24809828400611877, 0.008844726718962193]","[-10.591090202331543, -4.457809925079346, 45.364620208740234, 0.09666911512613297, -0.1916542649269104, 0.005274485796689987]"
2026-02-26T14:50:37.501,832,"[8.804616928100586, 4.92240047454834, -46.47535705566406, 0.1089056059718132, -0.248019739985466, 0.008520439267158508]","[-10.577752113342285, -4.466457366943359, 45.369117736816406, 0.0966993197798729, -0.19164936244487762, 0.0054138763807713985]"
2026-02-26T14:50:37.536,833,"[8.799568176269531, 4.930399417877197, -46.471046447753906, 0.1089337170124054, -0.24795636534690857, 0.00816691480576992]","[-10.56724739074707, -4.471718788146973, 45.373958587646484, 0.09671147912740707, -0.19164127111434937, 0.0056503694504499435]"
2026-02-26T14:50:37.571,834,"[8.794760704040527, 4.935190200805664, -46.46552658081055, 0.1089639738202095, -0.24789512157440186, 0.00786921102553606]","[-10.55871868133545, -4.474118709564209, 45.379600524902344, 0.0967104434967041, -0.1916334629058838, 0.0058694458566606045]"
2026-02-26T14:50:37.606,835,"[8.790005683898926, 4.937161922454834, -46.4593505859375, 0.10899557173252106, -0.24783244729042053, 0.007668919395655394]","[-10.551874160766602, -4.473663330078125, 45.38587951660156, 0.09668705612421036, -0.19162125885486603, 0.006027634721249342]"
2026-02-26T14:50:37.641,836,"[8.785614967346191, 4.9367241859436035, -46.452999114990234, 0.10902079939842224, -0.24776515364646912, 0.007567725609987974]","[-10.546463012695312, -4.47076416015625, 45.39206314086914, 0.09664710611104965, -0.19160079956054688, 0.006117089185863733]"
2026-02-26T14:50:37.676,837,"[8.781771659851074, 4.935033321380615, -46.44729995727539, 0.10904423147439957, -0.24769806861877441, 0.007550868205726147]","[-10.542755126953125, -4.466510772705078, 45.39767074584961, 0.09660960733890533, -0.19157998263835907, 0.006150734145194292]"
2026-02-26T14:50:37.712,838,"[8.778410911560059, 4.931698322296143, -46.441650390625, 0.10907059907913208, -0.24763506650924683, 0.007616250775754452]","[-10.540207862854004, -4.460724353790283, 45.40321350097656, 0.09656191617250443, -0.1915581226348877, 0.006125057581812143]"
2026-02-26T14:50:37.747,839,"[8.775567054748535, 4.927145957946777, -46.435829162597656, 0.10909641534090042, -0.247572660446167, 0.007735335733741522]","[-10.538553237915039, -4.453854084014893, 45.40900421142578, 0.09651573747396469, -0.19153855741024017, 0.0060589550994336605]"
2026-02-26T14:50:37.783,840,"[8.77320671081543, 4.922329902648926, -46.4308967590332, 0.10911598801612854, -0.24751466512680054, 0.007902910932898521]","[-10.538049697875977, -4.446465492248535, 45.413475036621094, 0.09646732360124588, -0.19151417911052704, 0.005961849819868803]"
2026-02-26T14:50:37.818,841,"[8.771563529968262, 4.91703462600708, -46.4266242980957, 0.109137162566185, -0.24746383726596832, 0.008090401999652386]","[-10.538287162780762, -4.43884801864624, 45.41783905029297, 0.09642113000154495, -0.19149231910705566, 0.0058488924987614155]"
2026-02-26T14:50:37.855,842,"[8.770573616027832, 4.912046909332275, -46.423377990722656, 0.10915181785821915, -0.2474239468574524, 0.008278251625597477]","[-10.539597511291504, -4.431275367736816, 45.42093276977539, 0.09637991338968277, -0.19147036969661713, 0.005746046081185341]"
2026-02-26T14:50:37.890,843,"[8.769696235656738, 4.906505584716797, -46.41938018798828, 0.10917201638221741, -0.24738803505897522, 0.008479165844619274]","[-10.541090965270996, -4.423591136932373, 45.424468994140625, 0.09633316844701767, -0.1914527416229248, 0.00562865799292922]"
2026-02-26T14:50:37.925,844,"[8.769471168518066, 4.902218341827393, -46.41701126098633, 0.10918773710727692, -0.2473575472831726, 0.008661051280796528]","[-10.543390274047852, -4.416848182678223, 45.42647933959961, 0.09630723297595978, -0.19143672287464142, 0.005532919429242611]"
2026-02-26T14:50:37.959,845,"[8.769658088684082, 4.898331165313721, -46.415382385253906, 0.10920190811157227, -0.24734558165073395, 0.00882682390511036]","[-10.546334266662598, -4.410640716552734, 45.42794418334961, 0.09628043323755264, -0.1914222687482834, 0.005453178193420172]"
2026-02-26T14:50:37.997,846,"[8.769980430603027, 4.894833564758301, -46.41361618041992, 0.10921372473239899, -0.24733421206474304, 0.008976686745882034]","[-10.549386024475098, -4.40500545501709, 45.42904281616211, 0.09625941514968872, -0.19141003489494324, 0.005386231932789087]"
2026-02-26T14:50:38.034,847,"[8.770898818969727, 4.892472743988037, -46.413490295410156, 0.10922233760356903, -0.24733377993106842, 0.009099284186959267]","[-10.552983283996582, -4.4005045890808105, 45.428890228271484, 0.09625136107206345, -0.1914006620645523, 0.005338056478649378]"
2026-02-26T14:50:38.069,848,"[8.771121978759766, 4.889884948730469, -46.41212463378906, 0.10923486202955246, -0.24732789397239685, 0.009208708070218563]","[-10.556177139282227, -4.396113395690918, 45.4295654296875, 0.09623643010854721, -0.19139327108860016, 0.005303417332470417]"
2026-02-26T14:50:38.104,849,"[8.771903991699219, 4.888387203216553, -46.41193771362305, 0.10924578458070755, -0.24733248353004456, 0.00929653737694025]","[-10.559713363647461, -4.392846584320068, 45.429351806640625, 0.09623453766107559, -0.19139021635055542, 0.005282009486109018]"
2026-02-26T14:50:38.140,850,"[8.772512435913086, 4.887019634246826, -46.41196823120117, 0.10925158858299255, -0.24733777344226837, 0.009368711151182652]","[-10.563031196594238, -4.389978408813477, 45.4293327331543, 0.09622878581285477, -0.1913842111825943, 0.0052688815630972385]"
2026-02-26T14:50:38.176,851,"[8.772987365722656, 4.8859663009643555, -46.41158676147461, 0.10925932228565216, -0.24734070897102356, 0.009431052953004837]","[-10.566122055053711, -4.387710094451904, 45.42913055419922, 0.09622620046138763, -0.19138175249099731, 0.005259341560304165]"
2026-02-26T14:50:38.211,852,"[8.773591041564941, 4.885678768157959, -46.41194534301758, 0.1092650294303894, -0.24735334515571594, 0.009484576992690563]","[-10.569456100463867, -4.386263847351074, 45.428192138671875, 0.09623241424560547, -0.19138342142105103, 0.005254653282463551]"
2026-02-26T14:50:38.248,853,"[8.774063110351562, 4.8855366706848145, -46.41263961791992, 0.10926693677902222, -0.2473629117012024, 0.009526284411549568]","[-10.572453498840332, -4.38517951965332, 45.42735290527344, 0.09623214602470398, -0.19138118624687195, 0.0052553871646523476]"
2026-02-26T14:50:38.283,854,"[8.774397850036621, 4.885727882385254, -46.413238525390625, 0.10927022993564606, -0.2473727911710739, 0.009562288410961628]","[-10.575254440307617, -4.384674549102783, 45.42633056640625, 0.09624189138412476, -0.19138236343860626, 0.0052575296722352505]"
2026-02-26T14:50:38.320,855,"[8.774477005004883, 4.885527610778809, -46.41343688964844, 0.10927296429872513, -0.2473796159029007, 0.009592477232217789]","[-10.577470779418945, -4.384073257446289, 45.4261360168457, 0.09624361246824265, -0.19138458371162415, 0.005257208365947008]"
2026-02-26T14:50:38.355,856,"[8.774337768554688, 4.885228633880615, -46.41312789916992, 0.10927390307188034, -0.247380793094635, 0.009613973088562489]","[-10.579256057739258, -4.383604049682617, 45.4260139465332, 0.09624077379703522, -0.19138340651988983, 0.0052603161893785]"
2026-02-26T14:50:38.391,857,"[8.774415969848633, 4.885563373565674, -46.41359329223633, 0.10927370190620422, -0.24739064276218414, 0.00963012594729662]","[-10.581263542175293, -4.383757591247559, 45.425140380859375, 0.09624721109867096, -0.19138745963573456, 0.005267113447189331]"
2026-02-26T14:50:38.426,858,"[8.774421691894531, 4.885735988616943, -46.41417694091797, 0.10927154123783112, -0.24739989638328552, 0.009640568867325783]","[-10.582813262939453, -4.38393497467041, 45.42461013793945, 0.09624876827001572, -0.19138793647289276, 0.005273018963634968]"
2026-02-26T14:50:38.461,859,"[8.774103164672852, 4.885550022125244, -46.413875579833984, 0.10927167534828186, -0.2473980188369751, 0.009647627361118793]","[-10.58378791809082, -4.384047508239746, 45.42470932006836, 0.09624988585710526, -0.19139136373996735, 0.005278515629470348]"
2026-02-26T14:50:38.496,860,"[8.773941993713379, 4.885444164276123, -46.413841247558594, 0.10927089303731918, -0.24740222096443176, 0.00964938011020422]","[-10.584653854370117, -4.38427209854126, 45.42474365234375, 0.09625093638896942, -0.1913948357105255, 0.005283530801534653]"
2026-02-26T14:50:38.532,861,"[8.773933410644531, 4.88564920425415, -46.41435623168945, 0.10926681756973267, -0.24740852415561676, 0.009652802720665932]","[-10.585511207580566, -4.384758949279785, 45.4241828918457, 0.09625142067670822, -0.19139595329761505, 0.0052854991517961025]"
2026-02-26T14:50:38.568,862,"[8.774039268493652, 4.885765075683594, -46.41481399536133, 0.1092628687620163, -0.2474157214164734, 0.009648271836340427]","[-10.586125373840332, -4.385349273681641, 45.423667907714844, 0.09625320136547089, -0.19139748811721802, 0.00528888963162899]"
2026-02-26T14:50:38.604,863,"[8.773882865905762, 4.885777950286865, -46.414955139160156, 0.10925724357366562, -0.2474190890789032, 0.009646574035286903]","[-10.586470603942871, -4.385805606842041, 45.423316955566406, 0.09625449031591415, -0.19140085577964783, 0.0052913217805325985]"
2026-02-26T14:50:38.639,864,"[8.773884773254395, 4.885761737823486, -46.41516876220703, 0.10925427824258804, -0.24742569029331207, 0.00963569525629282]","[-10.586673736572266, -4.386274337768555, 45.42316818237305, 0.09625302255153656, -0.19140374660491943, 0.005298583768308163]"
2026-02-26T14:50:38.675,865,"[8.773722648620605, 4.885563373565674, -46.415199279785156, 0.10925159603357315, -0.24742650985717773, 0.009630439803004265]","[-10.586567878723145, -4.386549949645996, 45.423458099365234, 0.0962497815489769, -0.19140467047691345, 0.005300446413457394]"
2026-02-26T14:50:38.710,866,"[8.773601531982422, 4.885383605957031, -46.41498565673828, 0.10924945771694183, -0.24742719531059265, 0.009621547535061836]","[-10.586261749267578, -4.38694429397583, 45.42354965209961, 0.09624850004911423, -0.1914060413837433, 0.005299968179315329]"
2026-02-26T14:50:38.746,867,"[8.773455619812012, 4.885408878326416, -46.41510772705078, 0.10924649238586426, -0.24741961061954498, 0.00961348321288824]","[-10.585831642150879, -4.387420177459717, 45.42360305786133, 0.09625018388032913, -0.19140753149986267, 0.005300058517605066]"
2026-02-26T14:50:38.781,868,"[8.773892402648926, 4.885956287384033, -46.4160041809082, 0.10924243181943893, -0.2474326491355896, 0.009601330384612083]","[-10.585963249206543, -4.388260364532471, 45.42275619506836, 0.09625391662120819, -0.1914113312959671, 0.005303286947309971]"
2026-02-26T14:50:38.816,869,"[8.774065017700195, 4.886214733123779, -46.416526794433594, 0.10923921316862106, -0.2474350780248642, 0.00959236640483141]","[-10.585686683654785, -4.388915538787842, 45.42237091064453, 0.09625716507434845, -0.1914122998714447, 0.005301197059452534]"
2026-02-26T14:50:38.852,870,"[8.773889541625977, 4.886082172393799, -46.416202545166016, 0.10923782736063004, -0.2474316656589508, 0.009584498591721058]","[-10.585061073303223, -4.389209747314453, 45.42277908325195, 0.09625617414712906, -0.19141322374343872, 0.005299708805978298]"
2026-02-26T14:50:38.888,871,"[8.77365779876709, 4.8860273361206055, -46.415855407714844, 0.10923764109611511, -0.24742668867111206, 0.009573002345860004]","[-10.584358215332031, -4.389440536499023, 45.42311096191406, 0.09625455737113953, -0.19141314923763275, 0.0053015779703855515]"
2026-02-26T14:50:38.923,872,"[8.773642539978027, 4.88601541519165, -46.415802001953125, 0.10923544317483902, -0.24742649495601654, 0.009568740613758564]","[-10.583746910095215, -4.389710426330566, 45.42333984375, 0.09624966233968735, -0.19141283631324768, 0.00529514392837882]"
2026-02-26T14:50:38.958,873,"[8.774032592773438, 4.886668682098389, -46.41645431518555, 0.10923096537590027, -0.24743229150772095, 0.009560949169099331]","[-10.583589553833008, -4.390440940856934, 45.42244338989258, 0.09625675529241562, -0.19141359627246857, 0.005292701534926891]"
2026-02-26T14:50:38.993,874,"[8.774072647094727, 4.887065887451172, -46.416988372802734, 0.10923106968402863, -0.24743196368217468, 0.009550339542329311]","[-10.58320426940918, -4.390999794006348, 45.422428131103516, 0.09626229107379913, -0.19141457974910736, 0.005295958369970322]"
2026-02-26T14:50:39.029,875,"[8.774003982543945, 4.887000560760498, -46.416282653808594, 0.10923111438751221, -0.24743050336837769, 0.009543981403112411]","[-10.582544326782227, -4.391134738922119, 45.422607421875, 0.09625668823719025, -0.19141554832458496, 0.0052923597395420074]"
2026-02-26T14:50:39.066,876,"[8.774147987365723, 4.887619495391846, -46.41705322265625, 0.10923134535551071, -0.24743011593818665, 0.009541491977870464]","[-10.582377433776855, -4.391707420349121, 45.42228698730469, 0.09626550227403641, -0.1914166361093521, 0.005289222113788128]"
2026-02-26T14:50:39.102,877,"[8.77392292022705, 4.8875603675842285, -46.416481018066406, 0.10923381894826889, -0.24742668867111206, 0.00953313522040844]","[-10.581744194030762, -4.391793727874756, 45.42286682128906, 0.09626344591379166, -0.1914179027080536, 0.005290945526212454]"
2026-02-26T14:50:39.138,878,"[8.773884773254395, 4.887861251831055, -46.41675567626953, 0.10923022776842117, -0.2474261224269867, 0.009529348462820053]","[-10.581457138061523, -4.392033100128174, 45.42259979248047, 0.0962606742978096, -0.19141411781311035, 0.005289510358124971]"
2026-02-26T14:50:39.175,879,"[8.773982048034668, 4.888113021850586, -46.41691589355469, 0.10923123359680176, -0.24742621183395386, 0.009527948684990406]","[-10.58122730255127, -4.392304420471191, 45.4225959777832, 0.09626436978578568, -0.19141525030136108, 0.005285067018121481]"
2026-02-26T14:50:39.211,880,"[8.774072647094727, 4.888491630554199, -46.41693115234375, 0.10923033952713013, -0.24742668867111206, 0.009523065760731697]","[-10.581032752990723, -4.39263391494751, 45.42212677001953, 0.09626719355583191, -0.19141462445259094, 0.005285609047859907]"
2026-02-26T14:50:39.246,881,"[8.773872375488281, 4.888456344604492, -46.41663360595703, 0.1092337816953659, -0.2474208027124405, 0.009520815685391426]","[-10.580560684204102, -4.392635345458984, 45.422794342041016, 0.09626823663711548, -0.19141629338264465, 0.005283307749778032]"
2026-02-26T14:50:39.282,882,"[8.773659706115723, 4.8883280754089355, -46.41606903076172, 0.10923471301794052, -0.24741896986961365, 0.00951960776001215]","[-10.58022403717041, -4.392437934875488, 45.423221588134766, 0.09626158326864243, -0.19141560792922974, 0.005283254664391279]"
2026-02-26T14:50:39.319,883,"[8.773947715759277, 4.8888421058654785, -46.41689682006836, 0.10923335701227188, -0.24741986393928528, 0.009515897370874882]","[-10.580265045166016, -4.392812728881836, 45.42276382446289, 0.09626840800046921, -0.19141440093517303, 0.00528301764279604]"
2026-02-26T14:50:39.355,884,"[8.773699760437012, 4.88874626159668, -46.4162483215332, 0.1092352420091629, -0.2474169284105301, 0.009516477584838867]","[-10.580095291137695, -4.392710208892822, 45.4229621887207, 0.09626643359661102, -0.19141405820846558, 0.005283632315695286]"
2026-02-26T14:50:39.390,885,"[8.773670196533203, 4.888986587524414, -46.416404724121094, 0.10923566669225693, -0.24741676449775696, 0.009516865015029907]","[-10.580070495605469, -4.392801761627197, 45.4229621887207, 0.0962708368897438, -0.1914154589176178, 0.005284917075186968]"
2026-02-26T14:50:39.425,886,"[8.77363395690918, 4.888705730438232, -46.416046142578125, 0.10923661291599274, -0.2474149763584137, 0.009519943036139011]","[-10.579840660095215, -4.392553329467773, 45.423179626464844, 0.09626021981239319, -0.19141235947608948, 0.005277513060718775]"
2026-02-26T14:50:39.461,887,"[8.773685455322266, 4.889090538024902, -46.416500091552734, 0.1092376857995987, -0.24741342663764954, 0.009522571228444576]","[-10.5799560546875, -4.392786502838135, 45.422943115234375, 0.09626872837543488, -0.1914135217666626, 0.005277320742607117]"
2026-02-26T14:50:39.496,888,"[8.773553848266602, 4.888838291168213, -46.41615295410156, 0.10923720896244049, -0.2474137842655182, 0.009521756321191788]","[-10.579916954040527, -4.3925042152404785, 45.4230842590332, 0.09626201540231705, -0.19141115248203278, 0.0052801696583628654]"
2026-02-26T14:50:39.532,889,"[8.773336410522461, 4.8886942863464355, -46.415767669677734, 0.10924074053764343, -0.24741017818450928, 0.009524350985884666]","[-10.579774856567383, -4.392285346984863, 45.42372131347656, 0.09626146405935287, -0.1914122849702835, 0.005279330536723137]"
2026-02-26T14:50:39.567,890,"[8.77346420288086, 4.8887939453125, -46.41579055786133, 0.10923992842435837, -0.24740952253341675, 0.009522815234959126]","[-10.579832077026367, -4.39229154586792, 45.423423767089844, 0.09626375138759613, -0.19141262769699097, 0.005280208308249712]"
2026-02-26T14:50:39.603,891,"[8.773746490478516, 4.88913631439209, -46.41642761230469, 0.1092400923371315, -0.2474154829978943, 0.00952776987105608]","[-10.580204010009766, -4.392477989196777, 45.422950744628906, 0.09626730531454086, -0.19141298532485962, 0.005278404336422682]"
2026-02-26T14:50:39.638,892,"[8.773674011230469, 4.88916540145874, -46.41655349731445, 0.10924014449119568, -0.24741511046886444, 0.009526433423161507]","[-10.580343246459961, -4.392427921295166, 45.42305374145508, 0.096268430352211, -0.1914127916097641, 0.005281983409076929]"
2026-02-26T14:50:39.673,893,"[8.773567199707031, 4.888876438140869, -46.41627502441406, 0.10923843830823898, -0.24741333723068237, 0.009526857174932957]","[-10.580306053161621, -4.392139434814453, 45.423126220703125, 0.09626298397779465, -0.19141077995300293, 0.00528355548158288]"
2026-02-26T14:50:39.709,894,"[8.773250579833984, 4.888525009155273, -46.415531158447266, 0.10924327373504639, -0.24740618467330933, 0.009531952440738678]","[-10.580009460449219, -4.3918280601501465, 45.423885345458984, 0.09626203775405884, -0.19141142070293427, 0.0052795265801250935]"
2026-02-26T14:50:39.746,895,"[8.773416519165039, 4.88843297958374, -46.41547393798828, 0.10924168676137924, -0.24740947782993317, 0.009533748961985111]","[-10.580101013183594, -4.391687870025635, 45.42377853393555, 0.09625803679227829, -0.19141100347042084, 0.005277060437947512]"
2026-02-26T14:50:39.782,896,"[8.7734375, 4.8884148597717285, -46.415653228759766, 0.1092425137758255, -0.24740976095199585, 0.009532824158668518]","[-10.580205917358398, -4.3916015625, 45.4238166809082, 0.0962580069899559, -0.19141045212745667, 0.005280692595988512]"
2026-02-26T14:50:39.817,897,"[8.773283958435059, 4.888378143310547, -46.41555404663086, 0.10924180597066879, -0.24740755558013916, 0.009536203928291798]","[-10.580256462097168, -4.391500949859619, 45.42380905151367, 0.09625748544931412, -0.19140881299972534, 0.005281147547066212]"
2026-02-26T14:50:39.854,898,"[8.773359298706055, 4.888331890106201, -46.41545104980469, 0.10924237966537476, -0.24740846455097198, 0.009539572522044182]","[-10.580371856689453, -4.391441822052002, 45.42372131347656, 0.09625774621963501, -0.19140954315662384, 0.005278055556118488]"
2026-02-26T14:50:39.891,899,"[8.77338695526123, 4.888380527496338, -46.415401458740234, 0.1092434674501419, -0.24740850925445557, 0.009540240280330181]","[-10.580465316772461, -4.3914289474487305, 45.423709869384766, 0.09626035392284393, -0.19141192734241486, 0.005279120523482561]"
2026-02-26T14:50:39.928,900,"[8.773412704467773, 4.888340950012207, -46.415550231933594, 0.10924198478460312, -0.2474096566438675, 0.00954082328826189]","[-10.580558776855469, -4.391374588012695, 45.42372131347656, 0.09625891596078873, -0.1914110779762268, 0.005279609002172947]"
2026-02-26T14:50:39.964,901,"[8.773567199707031, 4.888567924499512, -46.41577911376953, 0.10924366116523743, -0.24741286039352417, 0.009544719941914082]","[-10.580774307250977, -4.391513824462891, 45.4234733581543, 0.09626277536153793, -0.1914130002260208, 0.00527680991217494]"
